flowCode,reporterCode,reporterISO,partnerCode,partnerISO,cmdCode,cmdDesc,qtyUnitAbbr,qty,fobvalue
X,826,GBR,156,CHN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,932052996.0
X,826,GBR,175,MYT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,4549.0
X,826,GBR,170,COL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,9572943.0
X,826,GBR,178,COG,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3309548.0
X,826,GBR,180,COD,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,4634321.0
X,826,GBR,184,COK,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3133.0
X,826,GBR,188,CRI,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3143260.0
X,826,GBR,191,HRV,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,8719904.0
X,826,GBR,192,CUB,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,27076.0
X,826,GBR,196,CYP,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,118853920.0
X,826,GBR,203,CZE,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,149958664.0
X,826,GBR,204,BEN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,4764639.0
X,826,GBR,208,DNK,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,176097045.0
X,826,GBR,212,DMA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,275719.0
X,826,GBR,214,DOM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,9540618.0
X,826,GBR,218,ECU,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,2033632.0
X,826,GBR,222,SLV,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,192863.0
X,826,GBR,226,GNQ,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,6159668.0
X,826,GBR,231,ETH,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,4760550.0
X,826,GBR,232,ERI,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1175.0
X,826,GBR,233,EST,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,7754490.0
X,826,GBR,234,FRO,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,178232.0
X,826,GBR,238,FLK,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3808527.0
X,826,GBR,239,SGS,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,227812.0
X,826,GBR,242,FJI,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,283405.0
X,826,GBR,246,FIN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,302722139.0
X,826,GBR,251,FRA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,2327302428.0
X,826,GBR,260,ATF,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,6266.0
X,826,GBR,258,PYF,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,2671899.0
X,826,GBR,262,DJI,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,616367.0
X,826,GBR,266,GAB,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,818299.0
X,826,GBR,268,GEO,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,6574989.0
X,826,GBR,270,GMB,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3635091.0
X,826,GBR,275,PSE,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,672887.0
X,826,GBR,276,DEU,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3004273775.0
X,826,GBR,288,GHA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,31448896.0
X,826,GBR,292,GIB,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,19128219.0
X,826,GBR,300,GRC,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,283873715.0
X,826,GBR,304,GRL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,17449.0
X,826,GBR,308,GRD,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,103568.0
X,826,GBR,316,GUM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,33599.0
X,826,GBR,320,GTM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,8247412.0
X,826,GBR,324,GIN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1599177.0
X,826,GBR,328,GUY,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,8302497.0
X,826,GBR,332,HTI,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,582103.0
X,826,GBR,340,HND,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,492928.0
X,826,GBR,344,HKG,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,135651360.0
X,826,GBR,348,HUN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,66542123.0
X,826,GBR,352,ISL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,4933402.0
X,826,GBR,360,IDN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,11352929.0
X,826,GBR,364,IRN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,11241268.0
X,826,GBR,368,IRQ,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,67950320.0
X,826,GBR,372,IRL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,802975780.0
X,826,GBR,376,ISR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,104713631.0
X,826,GBR,380,ITA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1966061443.0
X,826,GBR,384,CIV,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3550437.0
X,826,GBR,388,JAM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3765984.0
X,826,GBR,392,JPN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,456660104.0
X,826,GBR,398,KAZ,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3247237.0
X,826,GBR,400,JOR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,43856648.0
X,826,GBR,404,KEN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,92412173.0
X,826,GBR,410,KOR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,108668914.0
X,826,GBR,414,KWT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,103233933.0
X,826,GBR,417,KGZ,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,929760.0
X,826,GBR,418,LAO,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,53445.0
X,826,GBR,422,LBN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,46184620.0
X,826,GBR,426,LSO,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,184173.0
X,826,GBR,428,LVA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,12245807.0
X,826,GBR,430,LBR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,4272837.0
X,826,GBR,434,LBY,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,22560450.0
X,826,GBR,440,LTU,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,17454494.0
X,826,GBR,442,LUX,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,13547602.0
X,826,GBR,446,MAC,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3279621.0
X,826,GBR,450,MDG,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,4647491.0
X,826,GBR,454,MWI,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,11563747.0
X,826,GBR,458,MYS,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,195785618.0
X,826,GBR,462,MDV,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,20350.0
X,826,GBR,466,MLI,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,511886.0
X,826,GBR,470,MLT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,29320478.0
X,826,GBR,478,MRT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,524353.0
X,826,GBR,480,MUS,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,8929925.0
X,826,GBR,484,MEX,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,93947377.0
X,826,GBR,490,S19,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,36112600.0
X,826,GBR,496,MNG,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1936448.0
X,826,GBR,498,MDA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,7777883.0
X,826,GBR,500,MSR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,63509.0
X,826,GBR,499,MNE,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,154238.0
X,826,GBR,504,MAR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,40832574.0
X,826,GBR,508,MOZ,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,6799165.0
X,826,GBR,512,OMN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,30210731.0
X,826,GBR,516,NAM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,5398846.0
X,826,GBR,524,NPL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1131031.0
X,826,GBR,528,NLD,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1620711363.0
X,826,GBR,530,ANT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,793840.0
X,826,GBR,533,ABW,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,120437.0
X,826,GBR,540,NCL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,8759543.0
X,826,GBR,548,VUT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3013.0
X,826,GBR,554,NZL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,70836381.0
X,826,GBR,558,NIC,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,273643.0
X,826,GBR,562,NER,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,140776.0
X,826,GBR,566,NGA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,144465569.0
X,826,GBR,574,NFK,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,7363.0
X,826,GBR,579,NOR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,189877058.0
X,826,GBR,584,MHL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,29634.0
X,826,GBR,586,PAK,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,33265959.0
X,826,GBR,591,PAN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,14712299.0
X,826,GBR,598,PNG,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,306595.0
X,826,GBR,600,PRY,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,729991.0
X,826,GBR,604,PER,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,6396479.0
X,826,GBR,608,PHL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,9580713.0
X,826,GBR,616,POL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,518710944.0
X,826,GBR,620,PRT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,201056740.0
X,826,GBR,624,GNB,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,179965.0
X,826,GBR,626,TLS,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,108636.0
X,826,GBR,634,QAT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,63460430.0
X,826,GBR,642,ROU,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,137933657.0
X,826,GBR,643,RUS,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,822947092.0
X,826,GBR,646,RWA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,212970.0
X,826,GBR,654,SHN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,2233671.0
X,826,GBR,659,KNA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,131490.0
X,826,GBR,660,AIA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,44278.0
X,826,GBR,662,LCA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1205001.0
X,826,GBR,670,VCT,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1161053.0
X,826,GBR,674,SMR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,74846.0
X,826,GBR,682,SAU,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,188459477.0
X,826,GBR,686,SEN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1953010.0
X,826,GBR,688,SRB,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,13247162.0
X,826,GBR,690,SYC,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1277306.0
X,826,GBR,694,SLE,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,6339372.0
X,826,GBR,699,IND,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,64218168.0
X,826,GBR,702,SGP,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,102664716.0
X,826,GBR,703,SVK,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,88772688.0
X,826,GBR,704,VNM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,2408819.0
X,826,GBR,705,SVN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,17405713.0
X,826,GBR,706,SOM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,675055.0
X,826,GBR,710,ZAF,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,391201429.0
X,826,GBR,716,ZWE,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,5304903.0
X,826,GBR,724,ESP,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1594798037.0
X,826,GBR,736,SDN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,8066539.0
X,826,GBR,740,SUR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3187986.0
X,826,GBR,748,SWZ,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,250835.0
X,826,GBR,752,SWE,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,854025495.0
X,826,GBR,757,CHE,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,322403170.0
X,826,GBR,760,SYR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,14352881.0
X,826,GBR,762,TJK,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,7310.0
X,826,GBR,764,THA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,131744418.0
X,826,GBR,768,TGO,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,1327044.0
X,826,GBR,772,TKL,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,191298.0
X,826,GBR,776,TON,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,14851.0
X,826,GBR,780,TTO,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,14331179.0
X,826,GBR,784,ARE,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,272038185.0
X,826,GBR,788,TUN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,5454469.0
X,826,GBR,792,TUR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,400188088.0
X,826,GBR,796,TCA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,115571.0
X,826,GBR,795,TKM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,151553.0
X,826,GBR,800,UGA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,9793640.0
X,826,GBR,804,UKR,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,38007529.0
X,826,GBR,807,MKD,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3289341.0
X,826,GBR,818,EGY,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,38223304.0
X,826,GBR,834,TZA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,61587380.0
X,826,GBR,842,USA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,3881492609.0
X,826,GBR,854,BFA,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,396551.0
X,826,GBR,858,URY,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,7197322.0
X,826,GBR,860,UZB,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,707338.0
X,826,GBR,862,VEN,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,5445072.0
X,826,GBR,882,WSM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,13908.0
X,826,GBR,887,YEM,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,8256365.0
X,826,GBR,894,ZMB,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",N/A,,16620801.0
X,826,GBR,0,W00,30,Pharmaceutical products,N/A,,30518882031.0
X,826,GBR,4,AFG,30,Pharmaceutical products,N/A,,377703.0
X,826,GBR,8,ALB,30,Pharmaceutical products,N/A,,1366328.0
X,826,GBR,12,DZA,30,Pharmaceutical products,N/A,,8623126.0
X,826,GBR,20,AND,30,Pharmaceutical products,N/A,,26643.0
X,826,GBR,24,AGO,30,Pharmaceutical products,N/A,,1084551.0
X,826,GBR,28,ATG,30,Pharmaceutical products,N/A,,1089509.0
X,826,GBR,31,AZE,30,Pharmaceutical products,N/A,,1218652.0
X,826,GBR,32,ARG,30,Pharmaceutical products,N/A,,94968854.0
X,826,GBR,36,AUS,30,Pharmaceutical products,N/A,,751859020.0
X,826,GBR,40,AUT,30,Pharmaceutical products,N/A,,285803755.0
X,826,GBR,44,BHS,30,Pharmaceutical products,N/A,,1965668.0
X,826,GBR,48,BHR,30,Pharmaceutical products,N/A,,19517542.0
X,826,GBR,50,BGD,30,Pharmaceutical products,N/A,,1766282.0
X,826,GBR,51,ARM,30,Pharmaceutical products,N/A,,348041.0
X,826,GBR,52,BRB,30,Pharmaceutical products,N/A,,4018087.0
X,826,GBR,56,BEL,30,Pharmaceutical products,N/A,,804641773.0
X,826,GBR,60,BMU,30,Pharmaceutical products,N/A,,6303175.0
X,826,GBR,68,BOL,30,Pharmaceutical products,N/A,,378927.0
X,826,GBR,70,BIH,30,Pharmaceutical products,N/A,,2030962.0
X,826,GBR,72,BWA,30,Pharmaceutical products,N/A,,512339.0
X,826,GBR,76,BRA,30,Pharmaceutical products,N/A,,337015115.0
X,826,GBR,84,BLZ,30,Pharmaceutical products,N/A,,552174.0
X,826,GBR,90,SLB,30,Pharmaceutical products,N/A,,38720.0
X,826,GBR,92,VGB,30,Pharmaceutical products,N/A,,309554.0
X,826,GBR,96,BRN,30,Pharmaceutical products,N/A,,1760396.0
X,826,GBR,100,BGR,30,Pharmaceutical products,N/A,,27444509.0
X,826,GBR,104,MMR,30,Pharmaceutical products,N/A,,770399.0
X,826,GBR,108,BDI,30,Pharmaceutical products,N/A,,123177.0
X,826,GBR,112,BLR,30,Pharmaceutical products,N/A,,1432863.0
X,826,GBR,116,KHM,30,Pharmaceutical products,N/A,,817094.0
X,826,GBR,120,CMR,30,Pharmaceutical products,N/A,,497426.0
X,826,GBR,124,CAN,30,Pharmaceutical products,N/A,,703612213.0
X,826,GBR,132,CPV,30,Pharmaceutical products,N/A,,32595.0
X,826,GBR,136,CYM,30,Pharmaceutical products,N/A,,3145342.0
X,826,GBR,140,CAF,30,Pharmaceutical products,N/A,,28689.0
X,826,GBR,144,LKA,30,Pharmaceutical products,N/A,,8291522.0
X,826,GBR,148,TCD,30,Pharmaceutical products,N/A,,284804.0
X,826,GBR,152,CHL,30,Pharmaceutical products,N/A,,25516392.0
X,826,GBR,156,CHN,30,Pharmaceutical products,N/A,,509080648.0
X,826,GBR,162,CXR,30,Pharmaceutical products,N/A,,16675.0
X,826,GBR,170,COL,30,Pharmaceutical products,N/A,,54085208.0
